schedule_date,season_year,week_number,HT_season_record_OU,HT_season_record_AS,HT_season_record_SU,team_home,home_score,away_score,team_away,AT_season_record_SU,AT_season_record_AS,AT_season_record_OU,team_favorite_id,favorite_spread,over_under_total,home_SU,away_SU,home_AS,away_AS,OU_result,stadium,stadium_neutral,weather_detail,temperature,wind_mph,humidity,fav_home_away,HT_season_wins_SU,HT_season_losses_SU,HT_season_ties_SU,HT_season_wins_AS,HT_season_losses_AS,HT_season_pushes_AS,AT_season_losses_AS,AT_season_pushes_AS,AT_season_wins_AS,AT_season_wins_SU,AT_season_losses_SU,AT_season_ties_SU,HT_season_overs,HT_season_unders,HT_season_pushes_OU,AT_season_overs,AT_season_unders,AT_season_pushes_OU
12/30/2018,2018,17,8-7-0,8-6-1,5-10-0,New York Giants,35,36,Dallas Cowboys,9-6-0,8-7-0,6-9-0,NYG,-8,38.5,Loss,Win,Loss,Win,Over,MetLife Stadium,FALSE,,37,2,0,Home,5,10,0,8,6,1,7,0,8,9,6,0,8,7,0,6,9,0
12/30/2018,2018,17,8-7-0,8-6-1,8-6-1,Pittsburgh Steelers,16,13,Cincinnati Bengals,6-9-0,8-7-0,8-5-2,PIT,-14,45,Win,Loss,Loss,Win,Under,Heinz Field,FALSE,,42,9,0,Home,8,6,1,8,6,1,7,0,8,6,9,0,8,7,0,8,5,2
12/30/2018,2018,17,8-7-0,9-4-2,9-6-0,Seattle Seahawks,27,24,Arizona Cardinals,3-12-0,6-8-1,6-9-0,SEA,-14,39.5,Win,Loss,Loss,Win,Over,CenturyLink Field,FALSE,,45,5,0,Home,9,6,0,9,4,2,8,1,6,3,12,0,8,7,0,6,9,0
12/30/2018,2018,17,8-7-0,7-7-1,5-10-0,Tampa Bay Buccaneers,32,34,Atlanta Falcons,6-9-0,5-10-0,8-7-0,ATL,-2,51.5,Loss,Win,Win,Loss,Over,Raymond James Stadium,FALSE,,80,5,0,Away,5,10,0,7,7,1,10,0,5,6,9,0,8,7,0,8,7,0
12/30/2018,2018,17,7-8-0,8-7-0,9-6-0,Tennessee Titans,17,33,Indianapolis Colts,9-6-0,7-7-1,7-8-0,IND,-6,42.5,Loss,Win,Loss,Win,Over,Nissan Stadium,FALSE,,53,4,0,Away,9,6,0,8,7,0,7,1,7,9,6,0,7,8,0,7,8,0
12/30/2018,2018,17,7-8-0,9-6-0,7-8-0,Washington Redskins,0,24,Philadelphia Eagles,8-7-0,6-9-0,7-8-0,PHI,-6,42.5,Loss,Win,Loss,Win,Under,FedEx Field,FALSE,,46,3,0,Away,7,8,0,9,6,0,9,0,6,8,7,0,7,8,0,7,8,0
9/5/2019,2019,1,0-0-0,0-0-0,0-0-0,Chicago Bears,3,10,Green Bay Packers,0-0-0,0-0-0,0-0-0,CHI,-3,46.5,Loss,Win,Loss,Win,Under,Soldier Field,FALSE,,0,0,0,Home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/8/2019,2019,1,0-0-0,0-0-0,0-0-0,Arizona Cardinals,27,27,Detroit Lions,0-0-0,0-0-0,0-0-0,DET,-3,45.5,Tie,Tie,Win,Loss,Over,University of Phoenix Stadium,FALSE,indoor,72,0,0,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/8/2019,2019,1,0-0-0,0-0-0,0-0-0,Carolina Panthers,27,30,Los Angeles Rams,0-0-0,0-0-0,0-0-0,LAR,-2,49.5,Loss,Win,Loss,Win,Over,Bank of America Stadium,FALSE,,0,0,0,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/8/2019,2019,1,0-0-0,0-0-0,0-0-0,Cleveland Browns,13,43,Tennessee Titans,0-0-0,0-0-0,0-0-0,CLE,-6,44,Loss,Win,Loss,Win,Over,FirstEnergy Stadium,FALSE,,0,0,0,Home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/8/2019,2019,1,0-0-0,0-0-0,0-0-0,Dallas Cowboys,35,17,New York Giants,0-0-0,0-0-0,0-0-0,DAL,-7,44,Win,Loss,Win,Loss,Over,AT&T Stadium,FALSE,indoor,72,0,0,Home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/8/2019,2019,1,0-0-0,0-0-0,0-0-0,Jacksonville Jaguars,26,40,Kansas City Chiefs,0-0-0,0-0-0,0-0-0,KC,-4,49,Loss,Win,Loss,Win,Over,TIAA Bank Field,FALSE,,0,0,0,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/8/2019,2019,1,0-0-0,0-0-0,0-0-0,Los Angeles Chargers,30,24,Indianapolis Colts,0-0-0,0-0-0,0-0-0,LAC,-6,44.5,Win,Loss,Push,Push,Over,Dignity Health Sports Park,FALSE,,0,0,0,Home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/8/2019,2019,1,0-0-0,0-0-0,0-0-0,Miami Dolphins,10,59,Baltimore Ravens,0-0-0,0-0-0,0-0-0,BAL,-7,40.5,Loss,Win,Loss,Win,Over,Hard Rock Stadium,FALSE,,0,0,0,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/8/2019,2019,1,0-0-0,0-0-0,0-0-0,Minnesota Vikings,28,12,Atlanta Falcons,0-0-0,0-0-0,0-0-0,MIN,-4,47,Win,Loss,Win,Loss,Under,U.S. Bank Stadium,FALSE,indoor,72,0,0,Home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/8/2019,2019,1,0-0-0,0-0-0,0-0-0,New England Patriots,33,3,Pittsburgh Steelers,0-0-0,0-0-0,0-0-0,NE,-6,49,Win,Loss,Win,Loss,Under,Gillette Stadium,FALSE,,0,0,0,Home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/8/2019,2019,1,0-0-0,0-0-0,0-0-0,New York Jets,16,17,Buffalo Bills,0-0-0,0-0-0,0-0-0,NYJ,-2,41,Loss,Win,Loss,Win,Under,MetLife Stadium,FALSE,,0,0,0,Home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/8/2019,2019,1,0-0-0,0-0-0,0-0-0,Philadelphia Eagles,32,27,Washington Redskins,0-0-0,0-0-0,0-0-0,PHI,-10,44.5,Win,Loss,Loss,Win,Over,Lincoln Financial Field,FALSE,,0,0,0,Home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/8/2019,2019,1,0-0-0,0-0-0,0-0-0,Seattle Seahawks,21,20,Cincinnati Bengals,0-0-0,0-0-0,0-0-0,SEA,-9,44,Win,Loss,Loss,Win,Under,CenturyLink Field,FALSE,,0,0,0,Home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/8/2019,2019,1,0-0-0,0-0-0,0-0-0,Tampa Bay Buccaneers,17,31,San Francisco 49ers,0-0-0,0-0-0,0-0-0,TB,-1,51,Loss,Win,Loss,Win,Under,Raymond James Stadium,FALSE,,0,0,0,Home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/9/2019,2019,1,0-0-0,0-0-0,0-0-0,New Orleans Saints,30,28,Houston Texans,0-0-0,0-0-0,0-0-0,NO,-6,51.5,Win,Loss,Loss,Win,Over,Mercedes-Benz Superdome,FALSE,indoor,72,0,0,Home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/9/2019,2019,1,0-0-0,0-0-0,0-0-0,Oakland Raiders,24,16,Denver Broncos,0-0-0,0-0-0,0-0-0,DEN,-3,42.5,Win,Loss,Win,Loss,Under,Oakland Coliseum,FALSE,,0,0,0,Away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/12/2019,2019,2,1-0-0,0-1-0,0-1-0,Carolina Panthers,14,20,Tampa Bay Buccaneers,0-1-0,0-1-0,0-1-0,CAR,-6,48,Loss,Win,Loss,Win,Under,Bank of America Stadium,FALSE,,0,0,0,Home,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
9/15/2019,2019,2,0-1-0,0-1-0,0-1-0,Atlanta Falcons,24,20,Philadelphia Eagles,1-0-0,0-1-0,1-0-0,PHI,-1,53,Win,Loss,Win,Loss,Under,Mercedes-Benz Stadium,FALSE,indoor,72,0,0,Away,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
9/15/2019,2019,2,1-0-0,1-0-0,1-0-0,Baltimore Ravens,23,17,Arizona Cardinals,0-0-1,1-0-0,1-0-0,BAL,-13,45.5,Win,Loss,Loss,Win,Under,M&T Bank Stadium,FALSE,,0,0,0,Home,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0
9/15/2019,2019,2,0-1-0,1-0-0,0-1-0,Cincinnati Bengals,17,41,San Francisco 49ers,1-0-0,1-0-0,0-1-0,CIN,-1,46,Loss,Win,Loss,Win,Over,Paul Brown Stadium,FALSE,,0,0,0,Home,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0
9/15/2019,2019,2,0-1-0,0-1-0,0-1-0,Denver Broncos,14,16,Chicago Bears,0-1-0,0-1-0,0-1-0,CHI,-3,40.5,Loss,Win,Win,Loss,Under,Sports Authority Field at Mile High,FALSE,,0,0,0,Away,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
9/15/2019,2019,2,1-0-0,0-1-0,0-0-1,Detroit Lions,13,10,Los Angeles Chargers,1-0-0,0-0-1,1-0-0,LAC,-1,46.5,Win,Loss,Win,Loss,Under,Ford Field,FALSE,indoor,72,0,0,Away,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0
9/15/2019,2019,2,0-1-0,1-0-0,1-0-0,Green Bay Packers,21,16,Minnesota Vikings,1-0-0,1-0-0,0-1-0,GB,-3,43,Win,Loss,Win,Loss,Under,Lambeau Field,FALSE,,0,0,0,Home,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0
9/15/2019,2019,2,1-0-0,1-0-0,0-1-0,Houston Texans,13,12,Jacksonville Jaguars,0-1-0,0-1-0,1-0-0,HOU,-7,43,Win,Loss,Loss,Win,Under,NRG Stadium,FALSE,indoor,72,0,0,Home,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
9/15/2019,2019,2,1-0-0,1-0-0,1-0-0,Los Angeles Rams,27,9,New Orleans Saints,1-0-0,0-1-0,1-0-0,LAR,-2,52,Win,Loss,Win,Loss,Under,Los Angeles Memorial Coliseum,FALSE,,0,0,0,Home,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
9/15/2019,2019,2,1-0-0,0-1-0,0-1-0,Miami Dolphins,0,43,New England Patriots,1-0-0,1-0-0,0-1-0,NE,-18,48.5,Loss,Win,Loss,Win,Under,Hard Rock Stadium,FALSE,,0,0,0,Away,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0
9/15/2019,2019,2,1-0-0,0-1-0,0-1-0,New York Giants,14,28,Buffalo Bills,1-0-0,1-0-0,0-1-0,BUF,-1,44.5,Loss,Win,Loss,Win,Under,MetLife Stadium,FALSE,,0,0,0,Away,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0
9/15/2019,2019,2,0-1-0,1-0-0,1-0-0,Oakland Raiders,10,28,Kansas City Chiefs,1-0-0,1-0-0,1-0-0,KC,-7,53,Loss,Win,Loss,Win,Under,Oakland Coliseum,FALSE,,0,0,0,Away,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0
9/15/2019,2019,2,0-1-0,0-1-0,0-1-0,Pittsburgh Steelers,26,28,Seattle Seahawks,1-0-0,0-1-0,0-1-0,PIT,-4,47,Loss,Win,Loss,Win,Over,Heinz Field,FALSE,,0,0,0,Home,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0
9/15/2019,2019,2,1-0-0,1-0-0,1-0-0,Tennessee Titans,17,19,Indianapolis Colts,0-1-0,0-0-1,1-0-0,TEN,-4,43.5,Loss,Win,Loss,Win,Under,Nissan Stadium,FALSE,,0,0,0,Home,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0
9/15/2019,2019,2,1-0-0,1-0-0,0-1-0,Washington Redskins,21,31,Dallas Cowboys,1-0-0,1-0-0,1-0-0,DAL,-6,46,Loss,Win,Loss,Win,Over,FedEx Field,FALSE,,0,0,0,Away,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
9/16/2019,2019,2,0-1-0,0-1-0,0-1-0,New York Jets,3,23,Cleveland Browns,0-1-0,0-1-0,1-0-0,CLE,-6,45,Loss,Win,Loss,Win,Under,MetLife Stadium,FALSE,,0,0,0,Away,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0
9/19/2019,2019,3,1-1-0,1-1-0,0-2-0,Jacksonville Jaguars,20,7,Tennessee Titans,1-1-0,1-1-0,1-1-0,TEN,-2,38,Win,Loss,Win,Loss,Under,TIAA Bank Field,FALSE,,0,0,0,Away,0,2,0,1,1,0,1,0,1,1,1,0,1,1,0,1,1,0
9/22/2019,2019,3,1-1-0,2-0-0,0-1-1,Arizona Cardinals,20,38,Carolina Panthers,0-2-0,0-2-0,1-1-0,ARI,-2,45.5,Loss,Win,Loss,Win,Over,University of Phoenix Stadium,FALSE,indoor,72,0,0,Home,0,1,1,2,0,0,2,0,0,0,2,0,1,1,0,1,1,0
9/22/2019,2019,3,0-2-0,2-0-0,2-0-0,Buffalo Bills,21,17,Cincinnati Bengals,0-2-0,1-1-0,1-1-0,BUF,-6,43.5,Win,Loss,Loss,Win,Under,New Era Field,FALSE,,0,0,0,Home,2,0,0,2,0,0,1,0,1,0,2,0,0,2,0,1,1,0
9/22/2019,2019,3,1-1-0,1-1-0,1-1-0,Cleveland Browns,13,20,Los Angeles Rams,2-0-0,2-0-0,1-1-0,LAR,-4,48,Loss,Win,Loss,Win,Under,FirstEnergy Stadium,FALSE,,0,0,0,Away,1,1,0,1,1,0,0,0,2,2,0,0,1,1,0,1,1,0
9/22/2019,2019,3,2-0-0,2-0-0,2-0-0,Dallas Cowboys,31,6,Miami Dolphins,0-2-0,0-2-0,1-1-0,DAL,-22,46.5,Win,Loss,Win,Loss,Under,AT&T Stadium,FALSE,indoor,72,0,0,Home,2,0,0,2,0,0,2,0,0,0,2,0,2,0,0,1,1,0
9/22/2019,2019,3,0-2-0,2-0-0,2-0-0,Green Bay Packers,27,16,Denver Broncos,0-2-0,1-1-0,0-2-0,GB,-7,41.5,Win,Loss,Win,Loss,Over,Lambeau Field,FALSE,,0,0,0,Home,2,0,0,2,0,0,1,0,1,0,2,0,0,2,0,0,2,0
9/22/2019,2019,3,1-1-0,1-0-1,1-1-0,Indianapolis Colts,27,24,Atlanta Falcons,1-1-0,1-1-0,0-2-0,IND,-2,48,Win,Loss,Win,Loss,Over,Lucas Oil Stadium,FALSE,indoor,72,0,0,Home,1,1,0,1,0,1,1,0,1,1,1,0,1,1,0,0,2,0
9/22/2019,2019,3,1-1-0,2-0-0,2-0-0,Kansas City Chiefs,33,28,Baltimore Ravens,2-0-0,1-1-0,1-1-0,KC,-5,52,Win,Loss,Push,Push,Over,Arrowhead Stadium,FALSE,,0,0,0,Home,2,0,0,2,0,0,1,0,1,2,0,0,1,1,0,1,1,0
9/22/2019,2019,3,1-1-0,0-1-1,1-1-0,Los Angeles Chargers,20,27,Houston Texans,1-1-0,1-1-0,1-1-0,LAC,-3,49,Loss,Win,Loss,Win,Under,Dignity Health Sports Park,FALSE,,0,0,0,Home,1,1,0,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0
9/22/2019,2019,3,0-2-0,1-1-0,1-1-0,Minnesota Vikings,34,14,Oakland Raiders,1-1-0,1-1-0,0-2-0,MIN,-9,43.5,Win,Loss,Win,Loss,Over,U.S. Bank Stadium,FALSE,indoor,72,0,0,Home,1,1,0,1,1,0,1,0,1,1,1,0,0,2,0,0,2,0
9/22/2019,2019,3,0-2-0,2-0-0,2-0-0,New England Patriots,30,14,New York Jets,0-2-0,0-2-0,0-2-0,NE,-21,43,Win,Loss,Loss,Win,Over,Gillette Stadium,FALSE,,0,0,0,Home,2,0,0,2,0,0,2,0,0,0,2,0,0,2,0,0,2,0
9/22/2019,2019,3,1-1-0,0-2-0,1-1-0,Philadelphia Eagles,24,27,Detroit Lions,1-0-1,1-1-0,1-1-0,PHI,-4,45,Loss,Win,Loss,Win,Over,Lincoln Financial Field,FALSE,,0,0,0,Home,1,1,0,0,2,0,1,0,1,1,0,1,1,1,0,1,1,0
9/22/2019,2019,3,1-1-0,2-0-0,2-0-0,San Francisco 49ers,24,20,Pittsburgh Steelers,0-2-0,0-2-0,1-1-0,SF,-6,44.5,Win,Loss,Loss,Win,Under,Levi's Stadium,FALSE,,0,0,0,Home,2,0,0,2,0,0,2,0,0,0,2,0,1,1,0,1,1,0
9/22/2019,2019,3,1-1-0,1-1-0,2-0-0,Seattle Seahawks,27,33,New Orleans Saints,1-1-0,0-2-0,1-1-0,SEA,-5,44,Loss,Win,Loss,Win,Over,CenturyLink Field,FALSE,,0,0,0,Home,2,0,0,1,1,0,2,0,0,1,1,0,1,1,0,1,1,0
9/22/2019,2019,3,0-2-0,1-1-0,1-1-0,Tampa Bay Buccaneers,31,32,New York Giants,0-2-0,0-2-0,1-1-0,TB,-5,48,Loss,Win,Loss,Win,Over,Raymond James Stadium,FALSE,,0,0,0,Home,1,1,0,1,1,0,2,0,0,0,2,0,0,2,0,1,1,0
9/23/2019,2019,3,2-0-0,1-1-0,0-2-0,Washington Redskins,15,31,Chicago Bears,1-1-0,0-2-0,0-2-0,CHI,-5,41,Loss,Win,Loss,Win,Over,FedEx Field,FALSE,,0,0,0,Away,0,2,0,1,1,0,2,0,0,1,1,0,2,0,0,0,2,0
9/26/2019,2019,4,1-2-0,3-0-0,3-0-0,Green Bay Packers,27,34,Philadelphia Eagles,1-2-0,0-3-0,2-1-0,GB,-4,46.5,Loss,Win,Loss,Win,Over,Lambeau Field,FALSE,,0,0,0,Home,3,0,0,3,0,0,3,0,0,1,2,0,1,2,0,2,1,0
9/29/2019,2019,4,2-1-0,2-1-0,0-2-1,Arizona Cardinals,10,27,Seattle Seahawks,2-1-0,1-2-0,2-1-0,SEA,-6,48.5,Loss,Win,Loss,Win,Under,University of Phoenix Stadium,FALSE,indoor,72,0,0,Away,0,2,1,2,1,0,2,0,1,2,1,0,2,1,0,2,1,0
9/29/2019,2019,4,1-2-0,1-2-0,1-2-0,Atlanta Falcons,10,24,Tennessee Titans,1-2-0,1-2-0,1-2-0,ATL,-4,46.5,Loss,Win,Loss,Win,Under,Mercedes-Benz Stadium,FALSE,indoor,72,0,0,Home,1,2,0,1,2,0,2,0,1,1,2,0,1,2,0,1,2,0
9/29/2019,2019,4,2-1-0,1-1-1,2-1-0,Baltimore Ravens,25,40,Cleveland Browns,1-2-0,1-2-0,1-2-0,BAL,-7,47.5,Loss,Win,Loss,Win,Over,M&T Bank Stadium,FALSE,,0,0,0,Home,2,1,0,1,1,1,2,0,1,1,2,0,2,1,0,1,2,0
9/29/2019,2019,4,0-3-0,2-1-0,3-0-0,Buffalo Bills,10,16,New England Patriots,3-0-0,2-1-0,1-2-0,NE,-7,41.5,Loss,Win,Win,Loss,Under,New Era Field,FALSE,,0,0,0,Away,3,0,0,2,1,0,1,0,2,3,0,0,0,3,0,1,2,0
9/29/2019,2019,4,1-2-0,1-2-0,2-1-0,Chicago Bears,16,6,Minnesota Vikings,2-1-0,2-1-0,1-2-0,CHI,-1,38.5,Win,Loss,Win,Loss,Under,Soldier Field,FALSE,,0,0,0,Home,2,1,0,1,2,0,1,0,2,2,1,0,1,2,0,1,2,0
9/29/2019,2019,4,1-2-0,1-2-0,0-3-0,Denver Broncos,24,26,Jacksonville Jaguars,1-2-0,2-1-0,1-2-0,DEN,-2,37.5,Loss,Win,Loss,Win,Over,Sports Authority Field at Mile High,FALSE,,0,0,0,Home,0,3,0,1,2,0,1,0,2,1,2,0,1,2,0,1,2,0
9/29/2019,2019,4,2-1-0,2-1-0,2-0-1,Detroit Lions,30,34,Kansas City Chiefs,3-0-0,2-0-1,2-1-0,KC,-7,54.5,Loss,Win,Win,Loss,Over,Ford Field,FALSE,indoor,72,0,0,Away,2,0,1,2,1,0,0,1,2,3,0,0,2,1,0,2,1,0
9/29/2019,2019,4,1-2-0,2-1-0,2-1-0,Houston Texans,10,16,Carolina Panthers,1-2-0,1-2-0,2-1-0,HOU,-5,47.5,Loss,Win,Loss,Win,Under,NRG Stadium,FALSE,indoor,72,0,0,Home,2,1,0,2,1,0,2,0,1,1,2,0,1,2,0,2,1,0
9/29/2019,2019,4,2-1-0,2-0-1,2-1-0,Indianapolis Colts,24,31,Oakland Raiders,1-2-0,1-2-0,1-2-0,IND,-6,46.5,Loss,Win,Loss,Win,Over,Lucas Oil Stadium,FALSE,indoor,72,0,0,Home,2,1,0,2,0,1,2,0,1,1,2,0,2,1,0,1,2,0
9/29/2019,2019,4,1-2-0,3-0-0,3-0-0,Los Angeles Rams,40,55,Tampa Bay Buccaneers,1-2-0,1-2-0,1-2-0,LAR,-9,48.5,Loss,Win,Loss,Win,Over,Los Angeles Memorial Coliseum,FALSE,,0,0,0,Home,3,0,0,3,0,0,2,0,1,1,2,0,1,2,0,1,2,0
9/29/2019,2019,4,1-2-0,0-3-0,0-3-0,Miami Dolphins,10,30,Los Angeles Chargers,1-2-0,0-2-1,1-2-0,LAC,-15,43.5,Loss,Win,Loss,Win,Under,Hard Rock Stadium,FALSE,,0,0,0,Away,0,3,0,0,3,0,2,1,0,1,2,0,1,2,0,1,2,0
9/29/2019,2019,4,2-1-0,1-2-0,2-1-0,New Orleans Saints,12,10,Dallas Cowboys,3-0-0,3-0-0,2-1-0,DAL,-2,47,Win,Loss,Win,Loss,Under,Mercedes-Benz Superdome,FALSE,indoor,72,0,0,Away,2,1,0,1,2,0,0,0,3,3,0,0,2,1,0,2,1,0
9/29/2019,2019,4,2-1-0,1-2-0,1-2-0,New York Giants,24,3,Washington Redskins,0-3-0,1-2-0,3-0-0,NYG,-3,48,Win,Loss,Win,Loss,Under,MetLife Stadium,FALSE,,0,0,0,Home,1,2,0,1,2,0,2,0,1,0,3,0,2,1,0,3,0,0
9/30/2019,2019,4,1-2-0,1-2-0,0-3-0,Pittsburgh Steelers,27,3,Cincinnati Bengals,0-3-0,2-1-0,1-2-0,PIT,-4,45,Win,Loss,Win,Loss,Under,Heinz Field,FALSE,,0,0,0,Home,0,3,0,1,2,0,1,0,2,0,3,0,1,2,0,1,2,0
10/3/2019,2019,5,2-2-0,2-2-0,3-1-0,Seattle Seahawks,30,29,Los Angeles Rams,3-1-0,3-1-0,2-2-0,SEA,-2,48.5,Win,Loss,Loss,Win,Over,CenturyLink Field,FALSE,,0,0,0,Home,3,1,0,2,2,0,1,0,3,3,1,0,2,2,0,2,2,0
10/6/2019,2019,5,2-2-0,2-2-0,2-2-0,Carolina Panthers,34,27,Jacksonville Jaguars,2-2-0,3-1-0,2-2-0,CAR,-3,40.5,Win,Loss,Win,Loss,Over,Bank of America Stadium,FALSE,,0,0,0,Home,2,2,0,2,2,0,1,0,3,2,2,0,2,2,0,2,2,0
10/6/2019,2019,5,1-3-0,2-2-0,0-4-0,Cincinnati Bengals,23,26,Arizona Cardinals,0-3-1,2-2-0,2-2-0,CIN,-3,46.5,Loss,Win,Loss,Win,Over,Paul Brown Stadium,FALSE,,0,0,0,Home,0,4,0,2,2,0,2,0,2,0,3,1,1,3,0,2,2,0
10/6/2019,2019,5,2-2-0,3-1-0,3-1-0,Dallas Cowboys,24,34,Green Bay Packers,3-1-0,3-1-0,2-2-0,DAL,-3,46.5,Loss,Win,Loss,Win,Over,AT&T Stadium,FALSE,indoor,72,0,0,Home,3,1,0,3,1,0,1,0,3,3,1,0,2,2,0,2,2,0
10/6/2019,2019,5,1-3-0,2-2-0,2-2-0,Houston Texans,53,32,Atlanta Falcons,1-3-0,1-3-0,1-3-0,HOU,-4,49,Win,Loss,Win,Loss,Over,NRG Stadium,FALSE,indoor,72,0,0,Home,2,2,0,2,2,0,3,0,1,1,3,0,1,3,0,1,3,0
10/6/2019,2019,5,3-1-0,2-1-1,4-0-0,Kansas City Chiefs,13,19,Indianapolis Colts,2-2-0,2-1-1,3-1-0,KC,-10,55.5,Loss,Win,Loss,Win,Under,Arrowhead Stadium,FALSE,,0,0,0,Home,4,0,0,2,1,1,1,1,2,2,2,0,3,1,0,3,1,0
10/6/2019,2019,5,1-3-0,1-2-1,2-2-0,Los Angeles Chargers,13,20,Denver Broncos,0-4-0,1-3-0,2-2-0,LAC,-4,45.5,Loss,Win,Loss,Win,Under,Dignity Health Sports Park,FALSE,,0,0,0,Home,2,2,0,1,2,1,3,0,1,0,4,0,1,3,0,2,2,0
10/6/2019,2019,5,2-2-0,2-2-0,3-1-0,New Orleans Saints,31,24,Tampa Bay Buccaneers,2-2-0,2-2-0,2-2-0,NO,-3,46.5,Win,Loss,Win,Loss,Over,Mercedes-Benz Superdome,FALSE,indoor,72,0,0,Home,3,1,0,2,2,0,2,0,2,2,2,0,2,2,0,2,2,0
10/6/2019,2019,5,2-2-0,2-2-0,2-2-0,New York Giants,10,28,Minnesota Vikings,2-2-0,2-2-0,1-3-0,MIN,-6,43.5,Loss,Win,Loss,Win,Under,MetLife Stadium,FALSE,,0,0,0,Away,2,2,0,2,2,0,2,0,2,2,2,0,2,2,0,1,3,0
10/6/2019,2019,5,2-2-0,2-2-0,2-2-0,Oakland Raiders,24,21,Chicago Bears,3-1-0,2-2-0,1-3-0,CHI,-6,39.5,Win,Loss,Win,Loss,Over,Tottenham Hotspur Stadium,TRUE,,0,0,0,Away,2,2,0,2,2,0,2,0,2,3,1,0,2,2,0,1,3,0
10/6/2019,2019,5,3-1-0,1-3-0,2-2-0,Philadelphia Eagles,31,6,New York Jets,0-3-0,1-2-0,1-2-0,PHI,-14,43,Win,Loss,Win,Loss,Under,Lincoln Financial Field,FALSE,,0,0,0,Home,2,2,0,1,3,0,2,0,1,0,3,0,3,1,0,1,2,0
10/6/2019,2019,5,1-3-0,2-2-0,1-3-0,Pittsburgh Steelers,23,26,Baltimore Ravens,2-2-0,1-2-1,3-1-0,BAL,-3,44,Loss,Win,Push,Push,Over,Heinz Field,FALSE,,0,0,0,Away,1,3,0,2,2,0,2,1,1,2,2,0,1,3,0,3,1,0
10/6/2019,2019,5,1-3-0,2-2-0,2-2-0,Tennessee Titans,7,14,Buffalo Bills,3-1-0,3-1-0,0-4-0,TEN,-3,39.5,Loss,Win,Loss,Win,Under,Nissan Stadium,FALSE,,0,0,0,Home,2,2,0,2,2,0,1,0,3,3,1,0,1,3,0,0,4,0
10/6/2019,2019,5,3-1-0,1-3-0,0-4-0,Washington Redskins,7,33,New England Patriots,4-0-0,2-2-0,1-3-0,NE,-16,41.5,Loss,Win,Loss,Win,Under,FedEx Field,FALSE,,0,0,0,Away,0,4,0,1,3,0,2,0,2,4,0,0,3,1,0,1,3,0
10/7/2019,2019,5,1-2-0,2-1-0,3-0-0,San Francisco 49ers,31,3,Cleveland Browns,2-2-0,2-2-0,2-2-0,SF,-4,48,Win,Loss,Win,Loss,Under,Levi's Stadium,FALSE,,0,0,0,Home,3,0,0,2,1,0,2,0,2,2,2,0,1,2,0,2,2,0
10/10/2019,2019,6,1-4-0,3-2-0,5-0-0,New England Patriots,35,14,New York Giants,2-3-0,2-3-0,2-3-0,NE,-16,43,Win,Loss,Win,Loss,Over,Gillette Stadium,FALSE,,0,0,0,Home,5,0,0,3,2,0,3,0,2,2,3,0,1,4,0,2,3,0
